,OccurrencePrecinctCode,CollisionID,CollisionKey,Borough,RoadType,Collision_ at_Location,Address,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
906,123,2024123000601,294701646,statensland,I,1.0,ARBUTUS AVE&&HYLAN BLVD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,123,2024123000616,294838767,statensland,I,1.0,ARDEN AVE&&DRUMGOOLE RD W,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,123,2024123000596,294509435,statensland,I,1.0,ARDEN AVE&&HYLAN BLVD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,123,2024123000626,295061668,statensland,I,1.0,ARDEN AVE&&KINGHORN ST,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
910,123,2024123000634,295253830,statensland,I,1.0,ARDEN AVE&&VAN BRUNT ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,123,2024123000654,296207201,statensland,I,1.0,ARDEN AVE&&WOODROW RD,2.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
912,123,2024123000599,294637242,statensland,I,1.0,ARTHUR KILL RD&&BLOOMINGDALE RD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,123,2024123000597,294570037,statensland,I,1.0,ARTHUR KILL RD&&HUGUENOT AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
914,123,2024123000651,295860824,statensland,I,2.0,ARTHUR KILL RD&&HUGUENOT AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
915,123,2024123000585,294190094,statensland,I,1.0,ARTHUR KILL RD&&KENILWORTH AVE,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,123,2024123000593,294514916,statensland,I,1.0,ARTHUR KILL RD&&RICHMOND AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
917,123,2024123000610,294838766,statensland,I,1.0,ARTHUR KILL RD&&WEST SHORE EXPY,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
918,123,2024123000636,295300721,statensland,I,1.0,BENTLEY ST&&CRAIG AVE,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
919,123,2024123000637,295317554,statensland,I,1.0,BLOOMINGDALE RD&&CRABTREE AVE,2.0,4.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
920,123,2024123000619,294938458,statensland,I,1.0,BLOOMINGDALE RD&&JADE CT,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
921,123,2024123000632,295265348,statensland,I,1.0,BLOOMINGDALE RD&&WEST SHORE EXPY,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
922,123,2024123000602,294701647,statensland,I,1.0,BRICKTOWN WAY&&VETERANS RD W,2.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
923,123,2024123000642,295550325,statensland,I,2.0,BRICKTOWN WAY&&VETERANS RD W,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
924,123,2024123000644,295550327,statensland,I,1.0,CARLTON BLVD&&KOREAN WAR VETS PARKWAY,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
925,123,2024123000617,294838768,statensland,I,1.0,CHELSEA ST&&HYLAN BLVD,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
926,123,2024123000639,295566474,statensland,I,1.0,DARLINGTON AVE&&HUGUENOT AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
927,123,2024123000622,294997789,statensland,I,1.0,DELMAR AVE&&STAFFORD AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,123,2024123000586,294369323,statensland,I,1.0,EDGEGROVE AVE&&FOSTER RD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,123,2024123000653,295860825,statensland,I,1.0,ENGLEWOOD AVE&&VETERANS RD W,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
930,123,2024123000595,294514918,statensland,I,1.0,EVERTON AVE&&ROSEDALE AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,123,2024123000638,295534413,statensland,I,1.0,FOSTER RD&&RATHBUN AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,123,2024123000615,294873597,statensland,I,1.0,HUGUENOT AVE&&WOODROW RD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,123,2024123000618,294873598,statensland,I,1.0,HYLAN BLVD&&SHARROTT AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,123,2024123000623,295109472,statensland,I,1.0,KING ST&&RICHMOND AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,123,2024123000641,295550324,statensland,I,1.0,LENEVAR AVE&&WOODROW RD,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
936,123,2024123000620,294938459,statensland,I,1.0,LEVERETT AVE&&WAINWRIGHT AVE,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
937,123,2024123000648,295600493,statensland,I,1.0,OAKDALE ST&&PRESTON AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
938,123,2024123000609,294752653,statensland,I,1.0,PAGE AVE&&RICHMOND VALLEY RD,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
939,123,2024123000628,295161317,statensland,I,2.0,PAGE AVE&&RICHMOND VALLEY RD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,123,2024123000647,295608984,statensland,I,1.0,RICHMOND AVE&&WILSON AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
941,100,2024100000347,295234009,queens,I,1.0,BEACH 105 ST&&ROCKAWAY BEACH BLVD,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
942,100,2024100000346,295234008,queens,I,1.0,BEACH 108 ST&&ROCKAWAY FWY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,100,2024100000334,294507245,queens,I,1.0,BEACH 123 ST&&BEACH CHANNEL DR,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
944,100,2024100000345,295234007,queens,I,1.0,BEACH 129 ST&&NEWPORT AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
945,100,2024100000336,294507247,queens,I,1.0,BEACH 140 ST&&BEACH CHANNEL DR,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
946,100,2024100000338,294639223,queens,I,1.0,BEACH 62 ST&&THURSBY AVE,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
947,100,2024100000351,295666939,queens,I,1.0,BEACH 63 ST&&THURSBY AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,100,2024100000354,295947863,queens,I,1.0,BEACH 65 ST&&BEACH CHANNEL DR,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
949,100,2024100000353,296008104,queens,I,1.0,BEACH 67 ST&&BEACH CHANNEL DR,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
950,100,2024100000333,294507244,queens,I,1.0,BEACH 67 ST&&ROCKAWAY FWY,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
951,100,2024100000330,294265631,queens,I,1.0,BEACH 68 ST&&THURSBY AVE,3.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
952,100,2024100000331,294265632,queens,I,1.0,BEACH 88 ST&&ROCKAWAY FWY,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
953,100,2024100000339,294639224,queens,I,1.0,BEACH 98 ST&&ROCKAWAY BEACH BLVD,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
954,100,2024100000352,295600476,queens,I,1.0,BEACH 98 ST&&ROCKAWAY FWY,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,100,2024100000349,295398129,queens,I,1.0,CROSS BAY BLVD&&NOEL RD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,100,2024100000343,295000008,queens,I,1.0,CROSS BAY BLVD&&W 10 RD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,100,2024100000350,295603144,queens,I,1.0,CROSS BAY BLVD&&W 16 RD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,101,2024101000489,294312223,queens,I,1.0,AUGUSTINA AVE&&NAMEOKE AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,101,2024101000528,295461468,queens,I,1.0,BAY 25 ST&&BEACH CHANNEL DR,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,101,2024101000522,295390586,queens,I,1.0,BAY 25 ST&&HEALY AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
961,101,2024101000495,294434831,queens,I,1.0,BEACH 13 ST&&MOTT AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,101,2024101000535,295852213,queens,I,1.0,BEACH 17 STREET&&SEAGRIT BOULEVARD,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
963,101,2024101000520,295165682,queens,I,1.0,BEACH 19 ST&&MOTT AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,101,2024101000517,295234011,queens,I,1.0,BEACH 19 ST&&SEAGIRT BLVD,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
965,101,2024101000538,295864867,queens,I,2.0,BEACH 19 ST&&SEAGIRT BLVD,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
966,101,2024101000500,294660351,queens,I,1.0,BEACH 21 ST&&CORNAGA AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
967,101,2024101000529,296090900,queens,I,1.0,BEACH 21 ST&&MOTT AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
968,101,2024101000511,295025635,queens,I,1.0,BEACH 25 ST&&SEAGIRT AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
969,101,2024101000526,296093678,queens,I,1.0,BEACH 31 ST&&SEAGIRT AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,101,2024101000494,294512027,queens,I,1.0,BEACH 32 ST&&SEAGIRT BLVD,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
971,101,2024101000516,295387312,queens,I,1.0,BEACH 41 ST&&ROCKAWAY FWY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,101,2024101000487,294308435,queens,I,1.0,BEACH 43 ST&&BEACH CHANNEL DR,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
973,101,2024101000509,294946623,queens,I,1.0,BEACH 45 ST&&NORTON AVE,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
974,101,2024101000497,294490929,queens,I,1.0,BEACH 47 ST&&EDGEMERE AVE,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,101,2024101000514,295111545,queens,I,1.0,BEACH 54 ST&&ROCKAWAY BEACH BLVD,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,101,2024101000534,295852212,queens,I,1.0,BEACH 56 ST&&ROCKAWAY BEACH BLVD,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
977,101,2024101000492,294331442,queens,I,1.0,BEACH 9 ST&&EMPIRE AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,101,2024101000501,294918178,queens,I,1.0,BEACH 9 ST&&SEAGIRT BLVD,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
979,101,2024101000512,295387310,queens,I,1.0,BEACH CHANNEL DR&&MOTT AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,101,2024101000493,294407544,queens,I,1.0,BEACH CHANNEL DR&&REGINA AVE,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
981,101,2024101000539,295864868,queens,I,1.0,CAFFREY AVE&&NEW HAVEN AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
982,101,2024101000499,294599646,queens,I,1.0,CENTRAL AVE&&MOTT AVE,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,101,2024101000515,295387311,queens,I,1.0,CENTRAL AVE&&NAMEOKE ST,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
984,101,2024101000496,294492921,queens,I,1.0,CORNAGA AVE&&GRASSMERE TER,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
985,101,2024101000503,294735987,queens,I,1.0,CORNAGA AVE&&ROCKAWAY FWY,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
986,101,2024101000540,295790886,queens,I,1.0,CORNAGA AVENUE&&MOTT AVENUE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,101,2024101000485,294202477,queens,I,1.0,CREST RD&&SEAGIRT BLVD,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
988,101,2024101000521,295203109,queens,I,2.0,CREST RD&&SEAGIRT BLVD,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
989,101,2024101000510,295021801,queens,I,1.0,DICKENS ST&&MOTT AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
990,101,2024101000508,294946622,queens,I,1.0,DINSMORE AVE&&NAMEOKE ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,102,2024102001200,295548510,queens,I,1.0,1/10 MILE EAST OF METROPOLITAN BLVD&&JACKIE ROBINSON PKWY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,102,2024102001115,294185231,queens,I,1.0,101 AVE&&102 ST,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
993,102,2024102001118,294488953,queens,I,1.0,101 AVE&&111 ST,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
994,102,2024102001186,295297960,queens,I,1.0,101 AVE&&124 ST,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
995,102,2024102001184,295231814,queens,I,1.0,101 AVE&&125 ST,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
996,102,2024102001124,294490933,queens,I,1.0,101 AVE&&WOODHAVEN BLVD,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
997,102,2024102001136,294650300,queens,I,2.0,101 AVE&&WOODHAVEN BLVD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,102,2024102001226,295729222,queens,I,3.0,101 AVE&&WOODHAVEN BLVD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,102,2024102001211,295598806,queens,I,1.0,102 ST&&90 AVE,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1000,102,2024102001202,295548512,queens,I,1.0,103 AVE&&121 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,102,2024102001169,295130837,queens,I,1.0,106 ST&&JAMAICA AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,102,2024102001125,294490934,queens,I,1.0,110 ST&&86 AVE,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1003,102,2024102001203,295548513,queens,I,1.0,112 ST&&95 AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1004,102,2024102001134,294650298,queens,I,1.0,114 ST&&MYRTLE AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,102,2024102001206,295566422,queens,I,1.0,115 ST&&91 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,102,2024102001133,294650297,queens,I,1.0,115 ST&&ATLANTIC AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,102,2024102001173,295171991,queens,I,1.0,116 ST&&METROPOLITAN AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,102,2024102001159,294943251,queens,I,1.0,117 ST&&95 AVE,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,102,2024102001127,294490936,queens,I,1.0,118 ST&&91 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,102,2024102001194,295430304,queens,I,1.0,118 ST&&ATLANTIC AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,102,2024102001229,295772628,queens,I,2.0,118 ST&&ATLANTIC AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1012,102,2024102001197,295548507,queens,I,1.0,118 ST&&JAMAICA AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1013,102,2024102001176,295173528,queens,I,1.0,121 ST&&JAMAICA AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,102,2024102001213,295596655,queens,I,1.0,124 ST&&89 AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1015,102,2024102001212,295596654,queens,I,1.0,126 ST&&HILLSIDE AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,102,2024102001160,294982837,queens,I,1.0,127 ST&&91 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,102,2024102001189,295297963,queens,I,1.0,130 ST&&ATLANTIC AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,102,2024102001144,294706796,queens,I,1.0,132 ST&&JAMAICA AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1019,102,2024102001166,295057187,queens,I,1.0,134 ST&&LIBERTY AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1020,102,2024102001196,295440671,queens,I,1.0,76 ST&&86 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,102,2024102001148,294796260,queens,I,1.0,76 ST&&ATLANTIC AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1022,102,2024102001123,294490932,queens,I,1.0,76 ST&&JAMAICA AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,102,2024102001129,294650293,queens,I,1.0,78 ST&&87 RD,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1024,102,2024102001198,295548508,queens,I,1.0,80 ST&&87 AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1025,102,2024102001221,295725606,queens,I,1.0,80 ST&&JAMAICA AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1026,102,2024102001145,294796258,queens,I,1.0,83 AVE&&QUEENS BLVD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,102,2024102001181,295231813,queens,I,1.0,83 ST&&95 AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1028,102,2024102001161,294984726,queens,I,1.0,86 RD&&WOODHAVEN BLVD,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1029,102,2024102001224,295727402,queens,I,1.0,86 ST&&91 AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1030,102,2024102001227,295731182,queens,I,1.0,87 ST&&ROCKAWAY BLVD,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1031,102,2024102001175,295153726,queens,I,1.0,88 AVENUE&&ELDERTS LANE,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1032,102,2024102001231,295772629,queens,I,1.0,89 ST&&JAMAICA AVE,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1033,102,2024102001157,294867730,queens,I,1.0,90 ST&&91 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
